/Users/r0ebot/Projects/bluesky-lakehouse/.venv/bin/python3: No module named services.ingestion.ingestor
/Users/r0ebot/Projects/bluesky-lakehouse/.venv/bin/python3: No module named services.ingestion.ingestor
/Users/r0ebot/Projects/bluesky-lakehouse/.venv/bin/python3: No module named services.ingestion.ingestor
2026-05-27 18:00:07,323 [ingestion] INFO: Connecting: wss://jetstream2.us-east.bsky.network/subscribe?wantedCollections=app.bsky.feed.post
2026-05-27 19:36:40,721 [ingestion] INFO: Processed 248000 events | 42.8 events/sec | 190.94 MB total
2026-05-27 19:37:07,340 [ingestion] INFO: Processed 249000 events | 42.8 events/sec | 191.69 MB total
2026-05-27 19:37:34,087 [ingestion] INFO: Processed 250000 events | 42.8 events/sec | 192.44 MB total
2026-05-27 19:38:00,687 [ingestion] INFO: Processed 251000 events | 42.7 events/sec | 193.18 MB total
2026-05-27 19:38:26,722 [ingestion] INFO: Processed 252000 events | 42.7 events/sec | 193.96 MB total
2026-05-27 19:38:52,019 [ingestion] INFO: Processed 253000 events | 42.7 events/sec | 194.76 MB total
2026-05-27 19:39:16,718 [ingestion] INFO: Processed 254000 events | 42.7 events/sec | 195.53 MB total
2026-05-27 19:39:43,240 [ingestion] INFO: Processed 255000 events | 42.7 events/sec | 196.30 MB total
2026-05-27 19:40:09,008 [ingestion] INFO: Processed 256000 events | 42.7 events/sec | 197.07 MB total
2026-05-27 19:40:31,393 [ingestion] INFO: Processed 257000 events | 42.7 events/sec | 197.89 MB total
2026-05-27 19:40:55,605 [ingestion] INFO: Processed 258000 events | 42.7 events/sec | 198.68 MB total
2026-05-27 19:41:20,583 [ingestion] INFO: Processed 259000 events | 42.6 events/sec | 199.45 MB total
2026-05-27 19:41:46,387 [ingestion] INFO: Processed 260000 events | 42.6 events/sec | 200.23 MB total
2026-05-27 19:42:10,963 [ingestion] INFO: Processed 261000 events | 42.6 events/sec | 200.98 MB total
2026-05-27 19:42:35,932 [ingestion] INFO: Processed 262000 events | 42.6 events/sec | 201.76 MB total
2026-05-27 19:42:59,125 [ingestion] INFO: Processed 263000 events | 42.6 events/sec | 202.56 MB total
2026-05-27 19:43:21,683 [ingestion] INFO: Processed 264000 events | 42.6 events/sec | 203.34 MB total
2026-05-27 19:43:46,204 [ingestion] INFO: Processed 265000 events | 42.6 events/sec | 204.11 MB total
2026-05-27 19:44:11,715 [ingestion] INFO: Processed 266000 events | 42.6 events/sec | 204.90 MB total
2026-05-27 19:44:35,195 [ingestion] INFO: Processed 267000 events | 42.6 events/sec | 205.69 MB total
2026-05-27 19:44:57,185 [ingestion] INFO: Processed 268000 events | 42.6 events/sec | 206.55 MB total
2026-05-27 19:45:16,599 [ingestion] INFO: Processed 269000 events | 42.6 events/sec | 207.38 MB total
2026-05-27 19:45:41,208 [ingestion] INFO: Processed 270000 events | 42.6 events/sec | 208.19 MB total
2026-05-27 19:46:06,630 [ingestion] INFO: Processed 271000 events | 42.6 events/sec | 208.96 MB total
2026-05-27 19:46:30,636 [ingestion] INFO: Processed 272000 events | 42.6 events/sec | 209.73 MB total
2026-05-27 19:46:56,278 [ingestion] INFO: Processed 273000 events | 42.6 events/sec | 210.55 MB total
2026-05-27 19:47:22,262 [ingestion] INFO: Processed 274000 events | 42.6 events/sec | 211.32 MB total
2026-05-27 19:47:46,395 [ingestion] INFO: Processed 275000 events | 42.6 events/sec | 212.07 MB total
2026-05-27 19:48:11,295 [ingestion] INFO: Processed 276000 events | 42.6 events/sec | 212.84 MB total
2026-05-27 19:48:35,609 [ingestion] INFO: Processed 277000 events | 42.6 events/sec | 213.63 MB total
2026-05-27 19:49:03,199 [ingestion] INFO: Processed 278000 events | 42.5 events/sec | 214.40 MB total
2026-05-27 19:49:28,997 [ingestion] INFO: Processed 279000 events | 42.5 events/sec | 215.19 MB total
2026-05-27 19:49:56,941 [ingestion] INFO: Processed 280000 events | 42.5 events/sec | 215.94 MB total
2026-05-27 19:50:19,681 [ingestion] INFO: Processed 281000 events | 42.5 events/sec | 216.69 MB total
2026-05-27 19:50:46,143 [ingestion] INFO: Processed 282000 events | 42.5 events/sec | 217.47 MB total
2026-05-27 19:51:11,744 [ingestion] INFO: Processed 283000 events | 42.5 events/sec | 218.24 MB total
2026-05-27 19:51:35,979 [ingestion] INFO: Processed 284000 events | 42.5 events/sec | 219.04 MB total
2026-05-27 19:52:04,891 [ingestion] INFO: Processed 285000 events | 42.4 events/sec | 219.78 MB total
2026-05-27 19:52:28,887 [ingestion] INFO: Processed 286000 events | 42.4 events/sec | 220.55 MB total
2026-05-27 19:52:55,756 [ingestion] INFO: Processed 287000 events | 42.4 events/sec | 221.30 MB total
2026-05-27 19:53:21,104 [ingestion] INFO: Processed 288000 events | 42.4 events/sec | 222.06 MB total
2026-05-27 19:53:50,199 [ingestion] INFO: Processed 289000 events | 42.4 events/sec | 222.80 MB total
2026-05-27 19:54:16,994 [ingestion] INFO: Processed 290000 events | 42.3 events/sec | 223.55 MB total
2026-05-27 19:54:44,132 [ingestion] INFO: Processed 291000 events | 42.3 events/sec | 224.29 MB total
2026-05-27 19:55:10,877 [ingestion] INFO: Processed 292000 events | 42.3 events/sec | 225.05 MB total
2026-05-27 19:55:35,695 [ingestion] INFO: Processed 293000 events | 42.3 events/sec | 225.84 MB total
2026-05-27 19:56:01,030 [ingestion] INFO: Processed 294000 events | 42.3 events/sec | 226.58 MB total
2026-05-27 19:56:26,140 [ingestion] INFO: Processed 295000 events | 42.3 events/sec | 227.34 MB total
2026-05-27 19:56:50,984 [ingestion] INFO: Processed 296000 events | 42.3 events/sec | 228.10 MB total
2026-05-27 19:57:17,624 [ingestion] INFO: Processed 297000 events | 42.2 events/sec | 228.84 MB total
2026-05-27 19:57:43,185 [ingestion] INFO: Processed 298000 events | 42.2 events/sec | 229.57 MB total
2026-05-27 19:58:08,108 [ingestion] INFO: Processed 299000 events | 42.2 events/sec | 230.33 MB total
2026-05-27 19:58:33,906 [ingestion] INFO: Processed 300000 events | 42.2 events/sec | 231.12 MB total
2026-05-27 19:58:59,406 [ingestion] INFO: Processed 301000 events | 42.2 events/sec | 231.97 MB total
2026-05-27 19:59:22,962 [ingestion] INFO: Processed 302000 events | 42.2 events/sec | 232.85 MB total
2026-05-27 19:59:47,992 [ingestion] INFO: Processed 303000 events | 42.2 events/sec | 233.70 MB total
2026-05-27 20:00:07,501 [ingestion] INFO: Processed 304000 events | 42.2 events/sec | 234.50 MB total
2026-05-27 20:00:22,236 [ingestion] INFO: Processed 305000 events | 42.3 events/sec | 235.41 MB total
2026-05-27 20:00:39,942 [ingestion] INFO: Processed 306000 events | 42.3 events/sec | 236.28 MB total
2026-05-27 20:00:58,232 [ingestion] INFO: Processed 307000 events | 42.3 events/sec | 237.10 MB total
2026-05-27 20:01:19,137 [ingestion] INFO: Processed 308000 events | 42.4 events/sec | 237.84 MB total
2026-05-27 20:01:41,413 [ingestion] INFO: Processed 309000 events | 42.4 events/sec | 238.62 MB total
2026-05-27 20:02:05,404 [ingestion] INFO: Processed 310000 events | 42.4 events/sec | 239.33 MB total
2026-05-27 20:02:25,947 [ingestion] INFO: Processed 311000 events | 42.4 events/sec | 240.15 MB total
2026-05-27 20:02:48,891 [ingestion] INFO: Processed 312000 events | 42.4 events/sec | 240.92 MB total
2026-05-27 20:03:11,693 [ingestion] INFO: Processed 313000 events | 42.4 events/sec | 241.68 MB total
2026-05-27 20:03:36,116 [ingestion] INFO: Processed 314000 events | 42.4 events/sec | 242.43 MB total
2026-05-27 20:04:00,881 [ingestion] INFO: Processed 315000 events | 42.4 events/sec | 243.18 MB total
2026-05-27 20:04:26,988 [ingestion] INFO: Processed 316000 events | 42.4 events/sec | 243.95 MB total
2026-05-27 20:04:53,307 [ingestion] INFO: Processed 317000 events | 42.3 events/sec | 244.74 MB total
2026-05-27 20:05:16,523 [ingestion] INFO: Processed 318000 events | 42.3 events/sec | 245.48 MB total
2026-05-27 20:05:40,988 [ingestion] INFO: Processed 319000 events | 42.3 events/sec | 246.25 MB total
2026-05-27 20:06:07,731 [ingestion] INFO: Processed 320000 events | 42.3 events/sec | 247.03 MB total
2026-05-27 20:06:32,734 [ingestion] INFO: Processed 321000 events | 42.3 events/sec | 247.79 MB total
2026-05-27 20:06:58,307 [ingestion] INFO: Processed 322000 events | 42.3 events/sec | 248.57 MB total
2026-05-27 20:07:22,318 [ingestion] INFO: Processed 323000 events | 42.3 events/sec | 249.33 MB total
2026-05-27 20:07:47,029 [ingestion] INFO: Processed 324000 events | 42.3 events/sec | 250.07 MB total
2026-05-27 20:08:12,819 [ingestion] INFO: Processed 325000 events | 42.3 events/sec | 250.85 MB total
2026-05-27 20:08:37,802 [ingestion] INFO: Processed 326000 events | 42.3 events/sec | 251.61 MB total
2026-05-27 20:09:05,107 [ingestion] INFO: Processed 327000 events | 42.3 events/sec | 252.40 MB total
2026-05-27 20:09:29,693 [ingestion] INFO: Processed 328000 events | 42.3 events/sec | 253.20 MB total
2026-05-27 20:09:54,373 [ingestion] INFO: Processed 329000 events | 42.2 events/sec | 253.99 MB total
2026-05-27 20:10:17,585 [ingestion] INFO: Processed 330000 events | 42.3 events/sec | 254.76 MB total
2026-05-27 20:10:42,301 [ingestion] INFO: Processed 331000 events | 42.2 events/sec | 255.54 MB total
2026-05-27 20:11:08,927 [ingestion] INFO: Processed 332000 events | 42.2 events/sec | 256.30 MB total
2026-05-27 20:11:34,409 [ingestion] INFO: Processed 333000 events | 42.2 events/sec | 257.12 MB total
2026-05-27 20:11:59,704 [ingestion] INFO: Processed 334000 events | 42.2 events/sec | 257.90 MB total
2026-05-27 20:12:25,885 [ingestion] INFO: Processed 335000 events | 42.2 events/sec | 258.69 MB total
2026-05-27 20:12:51,721 [ingestion] INFO: Processed 336000 events | 42.2 events/sec | 259.44 MB total
2026-05-27 20:13:16,400 [ingestion] INFO: Processed 337000 events | 42.2 events/sec | 260.16 MB total
2026-05-27 20:13:43,204 [ingestion] INFO: Processed 338000 events | 42.2 events/sec | 260.91 MB total
2026-05-27 20:14:08,945 [ingestion] INFO: Processed 339000 events | 42.2 events/sec | 261.65 MB total
2026-05-27 20:14:34,684 [ingestion] INFO: Processed 340000 events | 42.1 events/sec | 262.40 MB total
2026-05-27 20:14:57,235 [ingestion] INFO: Processed 341000 events | 42.2 events/sec | 263.25 MB total
2026-05-27 20:15:16,903 [ingestion] INFO: Processed 342000 events | 42.2 events/sec | 264.05 MB total
2026-05-27 20:15:39,748 [ingestion] INFO: Processed 343000 events | 42.2 events/sec | 264.81 MB total
2026-05-27 20:16:05,158 [ingestion] INFO: Processed 344000 events | 42.2 events/sec | 265.56 MB total
2026-05-27 20:16:29,183 [ingestion] INFO: Processed 345000 events | 42.2 events/sec | 266.33 MB total
2026-05-27 20:16:53,532 [ingestion] INFO: Processed 346000 events | 42.2 events/sec | 267.08 MB total
2026-05-27 20:17:16,838 [ingestion] INFO: Processed 347000 events | 42.2 events/sec | 267.83 MB total
2026-05-27 20:17:40,906 [ingestion] INFO: Processed 348000 events | 42.2 events/sec | 268.59 MB total
2026-05-27 20:18:06,723 [ingestion] INFO: Processed 349000 events | 42.2 events/sec | 269.32 MB total
2026-05-27 20:18:31,888 [ingestion] INFO: Processed 350000 events | 42.1 events/sec | 270.10 MB total
2026-05-27 20:19:01,699 [ingestion] INFO: Processed 351000 events | 42.1 events/sec | 270.82 MB total
2026-05-27 20:19:25,890 [ingestion] INFO: Processed 352000 events | 42.1 events/sec | 271.60 MB total
2026-05-27 20:19:51,691 [ingestion] INFO: Processed 353000 events | 42.1 events/sec | 272.35 MB total
2026-05-27 20:20:14,910 [ingestion] INFO: Processed 354000 events | 42.1 events/sec | 273.11 MB total
2026-05-27 20:20:37,615 [ingestion] INFO: Processed 355000 events | 42.1 events/sec | 273.89 MB total
2026-05-27 20:21:05,214 [ingestion] INFO: Processed 356000 events | 42.1 events/sec | 274.67 MB total
2026-05-27 20:21:29,294 [ingestion] INFO: Processed 357000 events | 42.1 events/sec | 275.44 MB total
2026-05-27 20:21:55,526 [ingestion] INFO: Processed 358000 events | 42.1 events/sec | 276.22 MB total
2026-05-27 20:22:21,019 [ingestion] INFO: Processed 359000 events | 42.1 events/sec | 277.00 MB total
2026-05-27 20:22:48,301 [ingestion] INFO: Processed 360000 events | 42.1 events/sec | 277.76 MB total
2026-05-27 20:23:11,591 [ingestion] INFO: Processed 361000 events | 42.1 events/sec | 278.47 MB total
2026-05-27 20:23:39,078 [ingestion] INFO: Processed 362000 events | 42.0 events/sec | 279.21 MB total
2026-05-27 20:24:06,411 [ingestion] INFO: Processed 363000 events | 42.0 events/sec | 279.96 MB total
2026-05-27 20:24:30,699 [ingestion] INFO: Processed 364000 events | 42.0 events/sec | 280.69 MB total
2026-05-27 20:24:58,056 [ingestion] INFO: Processed 365000 events | 42.0 events/sec | 281.44 MB total
2026-05-27 20:25:22,624 [ingestion] INFO: Processed 366000 events | 42.0 events/sec | 282.21 MB total
2026-05-27 20:25:49,481 [ingestion] INFO: Processed 367000 events | 42.0 events/sec | 282.95 MB total
2026-05-27 20:26:15,781 [ingestion] INFO: Processed 368000 events | 42.0 events/sec | 283.67 MB total
2026-05-27 20:26:42,894 [ingestion] INFO: Processed 369000 events | 42.0 events/sec | 284.41 MB total
2026-05-27 20:27:07,337 [ingestion] INFO: Processed 370000 events | 42.0 events/sec | 285.19 MB total
2026-05-27 20:27:32,296 [ingestion] INFO: Processed 371000 events | 41.9 events/sec | 286.01 MB total
2026-05-27 20:28:01,585 [ingestion] INFO: Processed 372000 events | 41.9 events/sec | 286.76 MB total
2026-05-27 20:28:28,061 [ingestion] INFO: Processed 373000 events | 41.9 events/sec | 287.51 MB total
2026-05-27 20:28:56,138 [ingestion] INFO: Processed 374000 events | 41.9 events/sec | 288.25 MB total
2026-05-27 20:29:21,582 [ingestion] INFO: Processed 375000 events | 41.9 events/sec | 289.01 MB total
2026-05-27 20:29:48,502 [ingestion] INFO: Processed 376000 events | 41.9 events/sec | 289.78 MB total
2026-05-27 20:30:08,185 [ingestion] INFO: Processed 377000 events | 41.9 events/sec | 290.66 MB total
2026-05-27 20:30:27,082 [ingestion] INFO: Processed 378000 events | 41.9 events/sec | 291.57 MB total
2026-05-27 20:30:50,601 [ingestion] INFO: Processed 379000 events | 41.9 events/sec | 292.40 MB total
2026-05-27 20:31:15,759 [ingestion] INFO: Processed 380000 events | 41.9 events/sec | 293.13 MB total
2026-05-27 20:31:39,793 [ingestion] INFO: Processed 381000 events | 41.9 events/sec | 293.89 MB total
2026-05-27 20:32:05,469 [ingestion] INFO: Processed 382000 events | 41.9 events/sec | 294.62 MB total
2026-05-27 20:32:30,624 [ingestion] INFO: Processed 383000 events | 41.9 events/sec | 295.39 MB total
2026-05-27 20:32:57,759 [ingestion] INFO: Processed 384000 events | 41.9 events/sec | 296.12 MB total
2026-05-27 20:33:24,585 [ingestion] INFO: Processed 385000 events | 41.9 events/sec | 296.87 MB total
2026-05-27 20:33:51,848 [ingestion] INFO: Processed 386000 events | 41.8 events/sec | 297.62 MB total
2026-05-27 20:34:18,294 [ingestion] INFO: Processed 387000 events | 41.8 events/sec | 298.42 MB total
2026-05-27 20:34:45,501 [ingestion] INFO: Processed 388000 events | 41.8 events/sec | 299.18 MB total
2026-05-27 20:35:12,568 [ingestion] INFO: Processed 389000 events | 41.8 events/sec | 299.90 MB total
2026-05-27 20:35:39,201 [ingestion] INFO: Processed 390000 events | 41.8 events/sec | 300.63 MB total
2026-05-27 20:36:07,059 [ingestion] INFO: Processed 391000 events | 41.8 events/sec | 301.36 MB total
2026-05-27 20:36:31,995 [ingestion] INFO: Processed 392000 events | 41.8 events/sec | 302.10 MB total
2026-05-27 20:36:59,905 [ingestion] INFO: Processed 393000 events | 41.8 events/sec | 302.86 MB total
2026-05-27 20:37:26,183 [ingestion] INFO: Processed 394000 events | 41.7 events/sec | 303.62 MB total
2026-05-27 20:37:53,597 [ingestion] INFO: Processed 395000 events | 41.7 events/sec | 304.39 MB total
2026-05-27 20:38:19,809 [ingestion] INFO: Processed 396000 events | 41.7 events/sec | 305.14 MB total
2026-05-27 20:38:47,782 [ingestion] INFO: Processed 397000 events | 41.7 events/sec | 305.95 MB total
2026-05-27 20:39:14,052 [ingestion] INFO: Processed 398000 events | 41.7 events/sec | 306.71 MB total
2026-05-27 20:39:41,270 [ingestion] INFO: Processed 399000 events | 41.7 events/sec | 307.48 MB total
2026-05-27 20:40:08,489 [ingestion] INFO: Processed 400000 events | 41.7 events/sec | 308.23 MB total
2026-05-27 20:40:32,145 [ingestion] INFO: Processed 401000 events | 41.7 events/sec | 309.05 MB total
2026-05-27 20:40:58,306 [ingestion] INFO: Processed 402000 events | 41.7 events/sec | 309.82 MB total
2026-05-27 20:41:25,196 [ingestion] INFO: Processed 403000 events | 41.6 events/sec | 310.58 MB total
2026-05-27 20:41:53,313 [ingestion] INFO: Processed 404000 events | 41.6 events/sec | 311.30 MB total
2026-05-27 20:42:17,113 [ingestion] INFO: Processed 405000 events | 41.6 events/sec | 312.03 MB total
2026-05-27 20:42:42,284 [ingestion] INFO: Processed 406000 events | 41.6 events/sec | 312.78 MB total
2026-05-27 20:43:07,874 [ingestion] INFO: Processed 407000 events | 41.6 events/sec | 313.49 MB total
2026-05-27 20:43:34,504 [ingestion] INFO: Processed 408000 events | 41.6 events/sec | 314.23 MB total
2026-05-27 20:44:01,841 [ingestion] INFO: Processed 409000 events | 41.6 events/sec | 314.95 MB total
2026-05-27 20:44:27,955 [ingestion] INFO: Processed 410000 events | 41.6 events/sec | 315.71 MB total
2026-05-27 20:44:52,650 [ingestion] INFO: Processed 411000 events | 41.6 events/sec | 316.54 MB total
2026-05-27 20:45:14,056 [ingestion] INFO: Processed 412000 events | 41.6 events/sec | 317.34 MB total
2026-05-27 20:45:41,257 [ingestion] INFO: Processed 413000 events | 41.6 events/sec | 318.14 MB total
2026-05-27 20:46:07,497 [ingestion] INFO: Processed 414000 events | 41.6 events/sec | 318.89 MB total
2026-05-27 20:46:33,980 [ingestion] INFO: Processed 415000 events | 41.6 events/sec | 319.63 MB total
2026-05-27 20:47:00,997 [ingestion] INFO: Processed 416000 events | 41.5 events/sec | 320.32 MB total
2026-05-27 20:47:18,067 [ingestion] INFO: Processed 417000 events | 41.6 events/sec | 320.82 MB total
2026-05-27 20:47:45,664 [ingestion] INFO: Processed 418000 events | 41.6 events/sec | 321.56 MB total
2026-05-27 20:48:12,077 [ingestion] INFO: Processed 419000 events | 41.5 events/sec | 322.34 MB total
2026-05-27 20:48:39,545 [ingestion] INFO: Processed 420000 events | 41.5 events/sec | 323.11 MB total
2026-05-27 20:49:06,174 [ingestion] INFO: Processed 421000 events | 41.5 events/sec | 323.86 MB total
2026-05-27 20:49:33,345 [ingestion] INFO: Processed 422000 events | 41.5 events/sec | 324.60 MB total
2026-05-27 20:50:03,678 [ingestion] INFO: Processed 423000 events | 41.5 events/sec | 325.32 MB total
2026-05-27 20:50:28,876 [ingestion] INFO: Processed 424000 events | 41.5 events/sec | 326.09 MB total
2026-05-27 20:50:56,208 [ingestion] INFO: Processed 425000 events | 41.5 events/sec | 326.93 MB total
2026-05-27 20:51:21,963 [ingestion] INFO: Processed 426000 events | 41.5 events/sec | 327.67 MB total
2026-05-27 20:51:49,722 [ingestion] INFO: Processed 427000 events | 41.4 events/sec | 328.46 MB total
2026-05-27 20:52:15,936 [ingestion] INFO: Processed 428000 events | 41.4 events/sec | 329.23 MB total
2026-05-27 20:52:41,898 [ingestion] INFO: Processed 429000 events | 41.4 events/sec | 329.98 MB total
2026-05-27 20:53:07,080 [ingestion] INFO: Processed 430000 events | 41.4 events/sec | 330.73 MB total
2026-05-27 20:53:35,909 [ingestion] INFO: Processed 431000 events | 41.4 events/sec | 331.48 MB total
2026-05-27 20:54:04,795 [ingestion] INFO: Processed 432000 events | 41.4 events/sec | 332.21 MB total
2026-05-27 20:54:31,083 [ingestion] INFO: Processed 433000 events | 41.4 events/sec | 332.94 MB total
2026-05-27 20:54:50,900 [ingestion] INFO: Processed 434000 events | 41.4 events/sec | 333.53 MB total
2026-05-27 20:55:15,973 [ingestion] INFO: Processed 435000 events | 41.4 events/sec | 334.27 MB total
2026-05-27 20:55:41,700 [ingestion] INFO: Processed 436000 events | 41.4 events/sec | 335.03 MB total
2026-05-27 20:56:08,505 [ingestion] INFO: Processed 437000 events | 41.4 events/sec | 335.78 MB total
2026-05-27 20:56:37,086 [ingestion] INFO: Processed 438000 events | 41.4 events/sec | 336.53 MB total
2026-05-27 20:57:06,840 [ingestion] INFO: Processed 439000 events | 41.3 events/sec | 337.27 MB total
2026-05-27 20:57:33,888 [ingestion] INFO: Processed 440000 events | 41.3 events/sec | 338.06 MB total
2026-05-27 20:58:00,780 [ingestion] INFO: Processed 441000 events | 41.3 events/sec | 338.81 MB total
2026-05-27 20:58:28,064 [ingestion] INFO: Processed 442000 events | 41.3 events/sec | 339.57 MB total
2026-05-27 20:58:52,445 [ingestion] INFO: Processed 443000 events | 41.3 events/sec | 340.37 MB total
2026-05-27 20:59:21,400 [ingestion] INFO: Processed 444000 events | 41.3 events/sec | 341.13 MB total
2026-05-27 20:59:50,477 [ingestion] INFO: Processed 445000 events | 41.3 events/sec | 341.99 MB total
2026-05-27 21:00:10,978 [ingestion] INFO: Processed 446000 events | 41.3 events/sec | 342.92 MB total
2026-05-27 21:00:33,363 [ingestion] INFO: Processed 447000 events | 41.3 events/sec | 343.87 MB total
2026-05-27 21:00:54,058 [ingestion] INFO: Processed 448000 events | 41.3 events/sec | 344.79 MB total
2026-05-27 21:01:14,939 [ingestion] INFO: Processed 449000 events | 41.3 events/sec | 345.62 MB total
2026-05-27 21:01:36,505 [ingestion] INFO: Processed 450000 events | 41.3 events/sec | 346.49 MB total
2026-05-27 21:01:58,298 [ingestion] INFO: Processed 451000 events | 41.3 events/sec | 347.32 MB total
2026-05-27 21:02:24,110 [ingestion] INFO: Processed 452000 events | 41.3 events/sec | 348.14 MB total
2026-05-27 21:02:51,624 [ingestion] INFO: Processed 453000 events | 41.3 events/sec | 348.93 MB total
2026-05-27 21:03:20,416 [ingestion] INFO: Processed 454000 events | 41.3 events/sec | 349.67 MB total
2026-05-27 21:03:50,022 [ingestion] INFO: Processed 455000 events | 41.3 events/sec | 350.46 MB total
2026-05-27 21:04:19,502 [ingestion] INFO: Processed 456000 events | 41.3 events/sec | 351.23 MB total
2026-05-27 21:04:48,099 [ingestion] INFO: Processed 457000 events | 41.2 events/sec | 352.00 MB total
2026-05-27 21:05:17,961 [ingestion] INFO: Processed 458000 events | 41.2 events/sec | 352.75 MB total
2026-05-27 21:05:47,498 [ingestion] INFO: Processed 459000 events | 41.2 events/sec | 353.51 MB total
2026-05-27 21:06:14,894 [ingestion] INFO: Processed 460000 events | 41.2 events/sec | 354.41 MB total
2026-05-27 21:06:45,893 [ingestion] INFO: Processed 461000 events | 41.2 events/sec | 355.15 MB total
2026-05-27 21:07:14,393 [ingestion] INFO: Processed 462000 events | 41.2 events/sec | 355.92 MB total
2026-05-27 21:07:43,652 [ingestion] INFO: Processed 463000 events | 41.1 events/sec | 356.68 MB total
2026-05-27 21:08:13,594 [ingestion] INFO: Processed 464000 events | 41.1 events/sec | 357.46 MB total
2026-05-27 21:08:37,165 [ingestion] INFO: Processed 465000 events | 41.1 events/sec | 358.09 MB total
2026-05-27 21:09:09,774 [ingestion] INFO: Processed 466000 events | 41.1 events/sec | 358.87 MB total
2026-05-27 21:09:42,185 [ingestion] INFO: Processed 467000 events | 41.1 events/sec | 359.64 MB total
2026-05-27 21:10:12,281 [ingestion] INFO: Processed 468000 events | 41.0 events/sec | 360.48 MB total
2026-05-27 21:10:40,893 [ingestion] INFO: Processed 469000 events | 41.0 events/sec | 361.29 MB total
2026-05-27 21:11:11,601 [ingestion] INFO: Processed 470000 events | 41.0 events/sec | 362.07 MB total
2026-05-27 21:11:41,499 [ingestion] INFO: Processed 471000 events | 41.0 events/sec | 362.85 MB total
2026-05-27 21:12:02,346 [ingestion] INFO: Processed 472000 events | 41.0 events/sec | 363.39 MB total
2026-05-27 21:12:30,317 [ingestion] INFO: Processed 473000 events | 41.0 events/sec | 364.19 MB total
2026-05-27 21:13:01,709 [ingestion] INFO: Processed 474000 events | 41.0 events/sec | 364.96 MB total
2026-05-27 21:13:32,594 [ingestion] INFO: Processed 475000 events | 40.9 events/sec | 365.73 MB total
2026-05-27 21:14:06,469 [ingestion] INFO: Processed 476000 events | 40.9 events/sec | 366.51 MB total
2026-05-27 21:14:36,415 [ingestion] INFO: Processed 477000 events | 40.9 events/sec | 367.31 MB total
2026-05-27 21:15:05,373 [ingestion] INFO: Processed 478000 events | 40.9 events/sec | 368.21 MB total
2026-05-27 21:15:31,199 [ingestion] INFO: Processed 479000 events | 40.9 events/sec | 369.07 MB total
2026-05-27 21:16:02,515 [ingestion] INFO: Processed 480000 events | 40.8 events/sec | 369.85 MB total
2026-05-27 21:16:33,130 [ingestion] INFO: Processed 481000 events | 40.8 events/sec | 370.67 MB total
2026-05-27 21:17:05,697 [ingestion] INFO: Processed 482000 events | 40.8 events/sec | 371.46 MB total
2026-05-27 21:17:34,019 [ingestion] INFO: Processed 483000 events | 40.8 events/sec | 372.23 MB total
2026-05-27 21:18:05,656 [ingestion] INFO: Processed 484000 events | 40.7 events/sec | 373.11 MB total
2026-05-27 21:18:37,390 [ingestion] INFO: Processed 485000 events | 40.7 events/sec | 373.97 MB total
2026-05-27 21:19:08,696 [ingestion] INFO: Processed 486000 events | 40.7 events/sec | 374.76 MB total
2026-05-27 21:19:42,311 [ingestion] INFO: Processed 487000 events | 40.7 events/sec | 375.55 MB total
2026-05-27 21:20:13,194 [ingestion] INFO: Processed 488000 events | 40.6 events/sec | 376.39 MB total
2026-05-27 21:20:42,797 [ingestion] INFO: Processed 489000 events | 40.6 events/sec | 377.19 MB total
2026-05-27 21:21:14,227 [ingestion] INFO: Processed 490000 events | 40.6 events/sec | 378.05 MB total
2026-05-27 21:21:44,801 [ingestion] INFO: Processed 491000 events | 40.6 events/sec | 378.85 MB total
2026-05-27 21:22:16,306 [ingestion] INFO: Processed 492000 events | 40.6 events/sec | 379.62 MB total
2026-05-27 21:22:47,405 [ingestion] INFO: Processed 493000 events | 40.5 events/sec | 380.43 MB total
2026-05-27 21:23:18,298 [ingestion] INFO: Processed 494000 events | 40.5 events/sec | 381.20 MB total
2026-05-27 21:23:53,796 [ingestion] INFO: Processed 495000 events | 40.5 events/sec | 382.00 MB total
2026-05-27 21:24:24,997 [ingestion] INFO: Processed 496000 events | 40.5 events/sec | 382.77 MB total
2026-05-27 21:24:56,788 [ingestion] INFO: Processed 497000 events | 40.4 events/sec | 383.52 MB total
2026-05-27 21:25:27,326 [ingestion] INFO: Processed 498000 events | 40.4 events/sec | 384.27 MB total
2026-05-27 21:25:56,753 [ingestion] INFO: Processed 499000 events | 40.4 events/sec | 385.03 MB total
2026-05-27 21:26:27,299 [ingestion] INFO: Processed 500000 events | 40.4 events/sec | 385.78 MB total
2026-05-27 21:26:57,352 [ingestion] INFO: Processed 501000 events | 40.4 events/sec | 386.55 MB total
2026-05-27 21:27:29,317 [ingestion] INFO: Processed 502000 events | 40.3 events/sec | 387.30 MB total
2026-05-27 21:27:59,640 [ingestion] INFO: Processed 503000 events | 40.3 events/sec | 388.05 MB total
2026-05-27 21:28:29,203 [ingestion] INFO: Processed 504000 events | 40.3 events/sec | 388.88 MB total
2026-05-27 21:28:58,193 [ingestion] INFO: Processed 505000 events | 40.3 events/sec | 389.66 MB total
2026-05-27 21:29:28,833 [ingestion] INFO: Processed 506000 events | 40.3 events/sec | 390.44 MB total
